# Step Price Price_Change_Pct Simple_PnL Avellaneda_PnL Envelope_PnL
526 179.491800 -0.28 0.01 0.04 -0.01
527 179.552368 -0.25 0.02 0.05 0.01
528 179.549215 -0.25 0.02 0.05 0.01
529 179.490447 -0.28 0.01 0.04 -0.01
530 179.493902 -0.28 0.01 0.04 -0.01
531 179.463749 -0.30 0.01 0.04 -0.02
532 179.471847 -0.29 0.01 0.04 -0.02
533 179.434098 -0.31 0.01 0.04 -0.03
534 179.452444 -0.30 0.01 0.04 -0.02
535 179.455333 -0.30 0.01 0.04 -0.02
536 179.505158 -0.27 0.01 0.05 -0.00
537 179.470270 -0.29 0.01 0.04 -0.02
538 179.529644 -0.26 0.02 0.05 0.00
539 179.505080 -0.27 0.01 0.05 -0.00
540 179.542947 -0.25 0.02 0.05 0.01
541 179.554789 -0.25 0.02 0.05 0.01
542 179.527059 -0.26 0.02 0.05 0.00
543 179.531209 -0.26 0.02 0.05 0.00
544 179.562956 -0.24 0.02 0.05 0.02
545 179.595076 -0.22 0.02 0.05 0.03
546 179.568521 -0.24 0.02 0.05 0.02
547 179.548962 -0.25 0.02 0.05 0.01
548 179.534307 -0.26 0.02 0.05 0.01
549 179.454451 -0.30 0.01 0.04 -0.02
550 179.464537 -0.30 0.01 0.04 -0.02
551 179.431172 -0.32 0.01 0.04 -0.03
552 179.376879 -0.35 -0.00 0.04 -0.05
553 179.396003 -0.34 0.00 0.04 -0.04
554 179.400521 -0.33 0.00 0.04 -0.04
555 179.444301 -0.31 0.01 0.04 -0.02
556 179.498358 -0.28 0.01 0.04 -0.01
557 179.465295 -0.30 0.01 0.04 -0.02
558 179.448355 -0.31 0.01 0.04 -0.02
559 179.442593 -0.31 0.01 0.04 -0.02
560 179.414693 -0.33 0.00 0.04 -0.03
561 179.465394 -0.30 0.01 0.04 -0.02
562 179.458021 -0.30 0.01 0.04 -0.02
563 179.507812 -0.27 0.02 0.05 -0.00
564 179.505639 -0.27 0.01 0.05 -0.00
565 179.490502 -0.28 0.01 0.04 -0.01
566 179.531925 -0.26 0.02 0.05 0.01
567 179.460748 -0.30 0.01 0.04 -0.02
568 179.468188 -0.30 0.01 0.04 -0.02
569 179.445902 -0.31 0.01 0.04 -0.02
570 179.447894 -0.31 0.01 0.04 -0.02
571 179.531915 -0.26 0.02 0.05 0.01
572 179.517703 -0.27 0.02 0.05 0.00
573 179.529613 -0.26 0.02 0.05 0.00
574 179.497459 -0.28 0.01 0.04 -0.01
575 179.526266 -0.26 0.02 0.05 0.00
576 179.499882 -0.28 0.01 0.04 -0.01
577 179.488461 -0.28 0.01 0.04 -0.01
578 179.502868 -0.28 0.01 0.04 -0.00
579 179.491076 -0.28 0.01 0.04 -0.01
580 179.484711 -0.29 0.01 0.04 -0.01
581 179.491907 -0.28 0.01 0.04 -0.01
582 179.487262 -0.28 0.01 0.04 -0.01
583 179.464001 -0.30 0.01 0.04 -0.02
584 179.476146 -0.29 0.01 0.04 -0.01
585 179.489558 -0.28 0.01 0.04 -0.01
586 179.478298 -0.29 0.01 0.04 -0.01
587 179.529895 -0.26 0.02 0.05 0.00
588 179.520940 -0.27 0.02 0.05 0.00
589 179.521334 -0.27 0.02 0.05 0.00
590 179.520405 -0.27 0.02 0.05 0.00
591 179.543654 -0.25 0.02 0.05 0.01
592 179.561979 -0.24 0.02 0.05 0.02
593 179.555796 -0.25 0.02 0.05 0.01
594 179.580414 -0.23 0.02 0.05 0.02
595 179.575002 -0.24 0.02 0.05 0.02
596 179.628212 -0.21 0.03 0.05 0.04
597 179.668626 -0.18 0.03 0.06 0.05
598 179.652748 -0.19 0.03 0.06 0.05
599 179.659079 -0.19 0.03 0.06 0.05
600 179.620931 -0.21 0.03 0.05 0.03
601 179.618222 -0.21 0.03 0.05 0.03
602 179.691678 -0.17 0.04 0.06 0.06
603 179.722193 -0.15 0.04 0.06 0.07
604 179.730068 -0.15 0.04 0.06 0.07
605 179.740455 -0.14 0.04 0.06 0.07
606 179.757781 -0.13 0.04 0.06 0.08
607 179.737265 -0.15 0.04 0.06 0.07
608 179.711783 -0.16 0.04 0.06 0.07
609 179.711216 -0.16 0.04 0.06 0.07
610 179.654387 -0.19 0.03 0.06 0.05
611 179.687657 -0.17 0.04 0.06 0.06
612 179.669584 -0.18 0.03 0.06 0.05
613 179.709694 -0.16 0.04 0.06 0.06
614 179.702105 -0.17 0.04 0.06 0.06
615 179.708264 -0.16 0.04 0.06 0.06
616 179.721713 -0.15 0.04 0.06 0.07
617 179.713558 -0.16 0.04 0.06 0.07
618 179.705120 -0.16 0.04 0.06 0.06
619 179.677413 -0.18 0.03 0.06 0.05
620 179.702989 -0.17 0.04 0.06 0.06
621 179.756260 -0.14 0.04 0.06 0.08
622 179.747155 -0.14 0.04 0.06 0.08
623 179.776616 -0.12 0.05 0.06 0.09
624 179.797145 -0.11 0.05 0.06 0.09
625 179.829807 -0.09 0.05 0.07 0.10
626 179.802916 -0.11 0.05 0.06 0.10
627 179.791154 -0.12 0.05 0.06 0.09
628 179.785991 -0.12 0.05 0.06 0.09
629 179.806848 -0.11 0.05 0.06 0.10
630 179.760379 -0.13 0.04 0.06 0.08
631 179.806783 -0.11 0.05 0.06 0.10
632 179.820823 -0.10 0.05 0.07 0.10
633 179.900160 -0.06 0.06 0.07 0.13
634 179.892410 -0.06 0.06 0.07 0.13
635 179.821598 -0.10 0.05 0.06 0.10
636 179.800050 -0.11 0.05 0.06 0.09
637 179.843234 -0.09 0.05 0.07 0.11
638 179.879803 -0.07 0.06 0.07 0.12
639 179.896578 -0.06 0.06 0.07 0.13
640 179.898521 -0.06 0.06 0.07 0.13
641 179.846154 -0.09 0.05 0.07 0.11
642 179.869410 -0.07 0.06 0.07 0.12
643 179.899826 -0.06 0.06 0.07 0.13
644 179.914692 -0.05 0.06 0.07 0.13
645 179.965649 -0.02 0.07 0.07 0.15
646 179.913510 -0.05 0.06 0.07 0.13
647 179.876617 -0.07 0.06 0.07 0.12
648 179.885690 -0.06 0.06 0.07 0.12
649 179.947886 -0.03 0.06 0.07 0.14
650 179.970030 -0.02 0.07 0.07 0.15
651 179.983243 -0.01 0.07 0.07 0.16
652 179.985917 -0.01 0.07 0.07 0.16
653 180.001097 0.00 0.07 0.07 0.16
654 180.026438 0.01 0.07 0.07 0.17
655 180.041298 0.02 0.07 0.07 0.17
656 180.095940 0.05 0.08 0.07 0.19
657 180.106959 0.06 0.08 0.07 0.20
658 180.094153 0.05 0.08 0.07 0.19
659 180.139193 0.08 0.09 0.07 0.21
660 180.144751 0.08 0.09 0.07 0.21
661 180.153518 0.09 0.09 0.07 0.21
662 180.125828 0.07 0.08 0.07 0.20
663 180.072600 0.04 0.08 0.07 0.18
664 180.041961 0.02 0.08 0.07 0.17
665 180.011966 0.01 0.07 0.07 0.16
666 180.040714 0.02 0.07 0.07 0.17
667 180.062147 0.03 0.08 0.07 0.18
668 180.019479 0.01 0.07 0.07 0.17
669 180.042370 0.02 0.08 0.07 0.17
670 180.010525 0.01 0.07 0.07 0.16
671 179.958770 -0.02 0.07 0.07 0.15
672 179.936105 -0.04 0.06 0.07 0.14
673 179.909866 -0.05 0.06 0.07 0.13
674 179.871943 -0.07 0.05 0.07 0.12
675 179.858886 -0.08 0.05 0.07 0.11
676 179.870297 -0.07 0.05 0.07 0.12
677 179.886966 -0.06 0.06 0.07 0.12
678 179.821922 -0.10 0.05 0.07 0.10
679 179.759420 -0.13 0.04 0.07 0.08
680 179.833226 -0.09 0.05 0.07 0.11
681 179.839307 -0.09 0.05 0.07 0.11
682 179.767125 -0.13 0.04 0.07 0.08
683 179.754327 -0.14 0.04 0.07 0.08
684 179.720978 -0.16 0.03 0.07 0.07
685 179.754239 -0.14 0.04 0.07 0.08
686 179.718015 -0.16 0.03 0.07 0.07
687 179.712325 -0.16 0.03 0.07 0.07
688 179.739180 -0.14 0.04 0.07 0.07
689 179.766287 -0.13 0.04 0.07 0.08
690 179.788972 -0.12 0.04 0.07 0.09
691 179.765306 -0.13 0.04 0.07 0.08
692 179.828501 -0.10 0.05 0.07 0.10
693 179.871230 -0.07 0.06 0.07 0.12
694 179.882897 -0.07 0.06 0.07 0.12
695 179.870234 -0.07 0.06 0.07 0.12
696 179.911876 -0.05 0.06 0.07 0.13
697 179.883295 -0.06 0.06 0.07 0.12
698 179.833407 -0.09 0.05 0.07 0.11
699 179.828314 -0.10 0.05 0.07 0.10
700 179.795122 -0.11 0.04 0.07 0.09
701 179.807632 -0.11 0.05 0.07 0.10
702 179.814834 -0.10 0.05 0.07 0.10
703 179.793207 -0.11 0.04 0.07 0.09
704 179.841643 -0.09 0.05 0.07 0.11
705 179.829245 -0.09 0.05 0.07 0.10
706 179.768338 -0.13 0.04 0.07 0.08
707 179.720196 -0.16 0.03 0.07 0.07
708 179.725729 -0.15 0.03 0.07 0.07
709 179.705827 -0.16 0.03 0.07 0.06
710 179.706714 -0.16 0.03 0.07 0.06
711 179.742797 -0.14 0.04 0.07 0.08
712 179.732664 -0.15 0.04 0.07 0.07
713 179.691872 -0.17 0.03 0.07 0.06
714 179.679843 -0.18 0.03 0.07 0.05
715 179.667737 -0.18 0.03 0.07 0.05
716 179.693545 -0.17 0.03 0.07 0.06
717 179.672096 -0.18 0.03 0.07 0.05
718 179.712955 -0.16 0.03 0.07 0.07
719 179.719928 -0.16 0.03 0.07 0.07
720 179.668093 -0.18 0.03 0.07 0.05
721 179.665710 -0.19 0.02 0.07 0.05
722 179.634788 -0.20 0.02 0.07 0.04
723 179.631048 -0.20 0.02 0.07 0.04
724 179.686457 -0.17 0.03 0.07 0.06
725 179.675626 -0.18 0.03 0.07 0.05
726 179.718531 -0.16 0.03 0.07 0.07
727 179.716615 -0.16 0.03 0.07 0.07
728 179.717250 -0.16 0.03 0.07 0.07
729 179.694802 -0.17 0.03 0.07 0.06
730 179.704724 -0.16 0.03 0.07 0.06
731 179.683985 -0.18 0.03 0.07 0.06
732 179.732369 -0.15 0.04 0.07 0.07
733 179.691582 -0.17 0.03 0.07 0.06
734 179.708788 -0.16 0.03 0.07 0.06
735 179.730572 -0.15 0.03 0.07 0.07
736 179.753681 -0.14 0.04 0.07 0.08
737 179.759750 -0.13 0.04 0.07 0.08
738 179.764230 -0.13 0.04 0.07 0.08
739 179.738889 -0.15 0.04 0.07 0.07
740 179.739326 -0.14 0.04 0.07 0.07
741 179.775403 -0.12 0.04 0.07 0.09
742 179.776541 -0.12 0.04 0.07 0.09
743 179.729603 -0.15 0.03 0.07 0.07
744 179.727510 -0.15 0.03 0.07 0.07
745 179.757863 -0.13 0.04 0.07 0.08
746 179.730647 -0.15 0.03 0.07 0.07
747 179.735099 -0.15 0.04 0.07 0.07
748 179.626389 -0.21 0.02 0.07 0.04
749 179.614332 -0.21 0.01 0.07 0.03
750 179.546657 -0.25 -0.00 0.07 0.01
751 179.547027 -0.25 -0.00 0.07 0.01
752 179.542716 -0.25 -0.00 0.07 0.01
753 179.467974 -0.30 -0.02 0.07 -0.02
754 179.523761 -0.26 -0.01 0.07 0.00
755 179.508371 -0.27 -0.01 0.07 -0.00
756 179.557814 -0.25 0.00 0.07 0.01
757 179.636862 -0.20 0.02 0.07 0.04
758 179.615951 -0.21 0.02 0.07 0.03
759 179.604462 -0.22 0.01 0.07 0.03
760 179.576260 -0.24 0.00 0.07 0.02
761 179.608853 -0.22 0.01 0.07 0.03
762 179.594800 -0.23 0.01 0.07 0.03
763 179.611275 -0.22 0.01 0.07 0.03
764 179.612769 -0.22 0.01 0.07 0.03
765 179.591887 -0.23 0.01 0.07 0.03
766 179.599826 -0.22 0.01 0.07 0.03
767 179.588530 -0.23 0.01 0.07 0.02
768 179.577097 -0.23 0.01 0.07 0.02
769 179.546355 -0.25 -0.00 0.07 0.01
770 179.582844 -0.23 0.01 0.07 0.02
771 179.591654 -0.23 0.01 0.07 0.03
772 179.602788 -0.22 0.01 0.07 0.03
773 179.617321 -0.21 0.02 0.07 0.03
774 179.650854 -0.19 0.02 0.07 0.05
775 179.634669 -0.20 0.02 0.07 0.04
776 179.664771 -0.19 0.03 0.07 0.05
777 179.687089 -0.17 0.03 0.07 0.06
778 179.674990 -0.18 0.03 0.07 0.05
779 179.653163 -0.19 0.02 0.07 0.05
780 179.609774 -0.22 0.01 0.07 0.03
781 179.606794 -0.22 0.01 0.07 0.03
782 179.591293 -0.23 0.01 0.07 0.03
783 179.612760 -0.22 0.01 0.07 0.03
784 179.628862 -0.21 0.02 0.07 0.04
785 179.615667 -0.21 0.01 0.07 0.03
786 179.588349 -0.23 0.01 0.07 0.02
787 179.606532 -0.22 0.01 0.07 0.03
788 179.562401 -0.24 0.00 0.07 0.02
789 179.549039 -0.25 -0.00 0.07 0.01
790 179.515656 -0.27 -0.01 0.07 -0.00
791 179.460887 -0.30 -0.02 0.07 -0.02
792 179.419887 -0.32 -0.04 0.07 -0.03
793 179.442218 -0.31 -0.03 0.07 -0.02
794 179.465448 -0.30 -0.02 0.07 -0.02
795 179.463342 -0.30 -0.03 0.07 -0.02
796 179.435870 -0.31 -0.03 0.07 -0.03
797 179.424359 -0.32 -0.04 0.07 -0.03
798 179.406348 -0.33 -0.04 0.07 -0.04
799 179.397674 -0.33 -0.04 0.07 -0.04
800 179.405526 -0.33 -0.04 0.07 -0.04
801 179.474457 -0.29 -0.02 0.07 -0.01
802 179.478573 -0.29 -0.02 0.07 -0.01
803 179.473368 -0.29 -0.02 0.07 -0.01
804 179.469754 -0.29 -0.02 0.07 -0.02
805 179.466615 -0.30 -0.02 0.07 -0.02
806 179.497636 -0.28 -0.02 0.07 -0.01
807 179.508372 -0.27 -0.01 0.07 -0.00
808 179.528440 -0.26 -0.01 0.07 0.00
809 179.566363 -0.24 0.00 0.07 0.02
810 179.555017 -0.25 0.00 0.07 0.01
811 179.585182 -0.23 0.01 0.07 0.02
812 179.550756 -0.25 -0.00 0.07 0.01
813 179.517796 -0.27 -0.01 0.07 0.00
814 179.511145 -0.27 -0.01 0.07 -0.00
815 179.511714 -0.27 -0.01 0.07 -0.00
816 179.415488 -0.32 -0.04 0.07 -0.03
817 179.402324 -0.33 -0.04 0.07 -0.04
818 179.372559 -0.35 -0.05 0.07 -0.05
819 179.354249 -0.36 -0.06 0.06 -0.05
820 179.345149 -0.36 -0.06 0.06 -0.06
821 179.344944 -0.36 -0.06 0.06 -0.06
822 179.351668 -0.36 -0.06 0.06 -0.06
823 179.309059 -0.38 -0.07 0.06 -0.07
824 179.352906 -0.36 -0.06 0.06 -0.06
825 179.391729 -0.34 -0.05 0.07 -0.04
826 179.425217 -0.32 -0.04 0.07 -0.03
827 179.433085 -0.31 -0.03 0.07 -0.03
828 179.420304 -0.32 -0.04 0.07 -0.03
829 179.463545 -0.30 -0.02 0.07 -0.02
830 179.419891 -0.32 -0.04 0.07 -0.03
831 179.427294 -0.32 -0.04 0.07 -0.03
832 179.311725 -0.38 -0.07 0.06 -0.07
833 179.332909 -0.37 -0.06 0.06 -0.06
834 179.356658 -0.36 -0.06 0.06 -0.05
835 179.439363 -0.31 -0.03 0.07 -0.03
836 179.434506 -0.31 -0.03 0.07 -0.03
837 179.461212 -0.30 -0.03 0.07 -0.02
838 179.485888 -0.29 -0.02 0.07 -0.01
839 179.470398 -0.29 -0.02 0.07 -0.01
840 179.519381 -0.27 -0.01 0.07 0.00
841 179.489703 -0.28 -0.02 0.07 -0.01
842 179.530554 -0.26 -0.00 0.07 0.01
843 179.526191 -0.26 -0.01 0.07 0.00
844 179.548650 -0.25 0.00 0.07 0.01
845 179.565293 -0.24 0.01 0.07 0.02
846 179.530234 -0.26 -0.00 0.07 0.01
847 179.607628 -0.22 0.02 0.07 0.03
848 179.596871 -0.22 0.01 0.07 0.03
849 179.565264 -0.24 0.01 0.07 0.02
850 179.556903 -0.25 0.00 0.07 0.02
851 179.510347 -0.27 -0.01 0.07 -0.00
852 179.533565 -0.26 -0.00 0.07 0.01
853 179.518425 -0.27 -0.01 0.07 0.00
854 179.528825 -0.26 -0.01 0.07 0.01
855 179.525383 -0.26 -0.01 0.07 0.00
856 179.577068 -0.23 0.01 0.07 0.02
857 179.637307 -0.20 0.03 0.07 0.04
858 179.616504 -0.21 0.02 0.07 0.04
859 179.641215 -0.20 0.03 0.07 0.04
860 179.581957 -0.23 0.01 0.07 0.02
861 179.596743 -0.22 0.01 0.07 0.03
862 179.612813 -0.22 0.02 0.07 0.03
863 179.677579 -0.18 0.04 0.07 0.06
864 179.671033 -0.18 0.03 0.07 0.05
865 179.629108 -0.21 0.02 0.07 0.04
866 179.575351 -0.24 0.01 0.07 0.02
867 179.556081 -0.25 0.00 0.07 0.01
868 179.550966 -0.25 0.00 0.07 0.01
869 179.597859 -0.22 0.01 0.07 0.03
870 179.609177 -0.22 0.02 0.07 0.03
871 179.558479 -0.25 0.00 0.07 0.02
872 179.553829 -0.25 0.00 0.07 0.01
873 179.608743 -0.22 0.02 0.07 0.03
874 179.611826 -0.22 0.02 0.07 0.03
875 179.600609 -0.22 0.01 0.07 0.03
876 179.595295 -0.22 0.01 0.07 0.03
877 179.577947 -0.23 0.01 0.07 0.02
878 179.578331 -0.23 0.01 0.07 0.02
879 179.546059 -0.25 0.00 0.07 0.01
880 179.614178 -0.21 0.02 0.07 0.03
881 179.607197 -0.22 0.02 0.07 0.03
882 179.583030 -0.23 0.01 0.07 0.02
883 179.578565 -0.23 0.01 0.07 0.02
884 179.616863 -0.21 0.02 0.07 0.04
885 179.661758 -0.19 0.03 0.07 0.05
886 179.653578 -0.19 0.03 0.07 0.05
887 179.612066 -0.22 0.02 0.07 0.03
888 179.593819 -0.23 0.01 0.07 0.03
889 179.557785 -0.25 0.00 0.07 0.02
890 179.549797 -0.25 0.00 0.07 0.01
891 179.571926 -0.24 0.01 0.07 0.02
892 179.598670 -0.22 0.01 0.07 0.03
893 179.609476 -0.22 0.02 0.07 0.03
894 179.620998 -0.21 0.02 0.07 0.04
895 179.616740 -0.21 0.02 0.07 0.04
896 179.636994 -0.20 0.02 0.07 0.04
897 179.584975 -0.23 0.01 0.07 0.02
898 179.608668 -0.22 0.02 0.07 0.03
899 179.585054 -0.23 0.01 0.07 0.02
900 179.591881 -0.23 0.01 0.07 0.03
901 179.616422 -0.21 0.02 0.07 0.04
902 179.581487 -0.23 0.01 0.07 0.02
903 179.590744 -0.23 0.01 0.07 0.03
904 179.566185 -0.24 0.01 0.07 0.02
905 179.526236 -0.26 -0.01 0.07 0.00
906 179.491965 -0.28 -0.01 0.07 -0.01
907 179.552449 -0.25 0.00 0.07 0.01
908 179.540940 -0.26 -0.00 0.07 0.01
909 179.517585 -0.27 -0.01 0.07 0.00
910 179.520092 -0.27 -0.01 0.07 0.00
911 179.527378 -0.26 -0.00 0.07 0.01
912 179.491113 -0.28 -0.01 0.07 -0.01
913 179.504442 -0.28 -0.01 0.07 -0.00
914 179.517036 -0.27 -0.01 0.07 0.00
915 179.619218 -0.21 0.02 0.07 0.04
916 179.654519 -0.19 0.03 0.07 0.05
917 179.670826 -0.18 0.03 0.07 0.05
918 179.707737 -0.16 0.04 0.07 0.07
919 179.741365 -0.14 0.05 0.07 0.08
920 179.713019 -0.16 0.04 0.07 0.07
921 179.728667 -0.15 0.05 0.07 0.07
922 179.718526 -0.16 0.04 0.07 0.07
923 179.674842 -0.18 0.03 0.07 0.06
924 179.611253 -0.22 0.02 0.07 0.03
925 179.566334 -0.24 0.01 0.07 0.02
926 179.538290 -0.26 0.00 0.07 0.01
927 179.590168 -0.23 0.01 0.07 0.03
928 179.622435 -0.21 0.02 0.07 0.04
929 179.630035 -0.21 0.02 0.07 0.04
930 179.609762 -0.22 0.02 0.07 0.03
931 179.585943 -0.23 0.01 0.07 0.03
932 179.597318 -0.22 0.02 0.07 0.03
933 179.666706 -0.19 0.03 0.07 0.05
934 179.685678 -0.17 0.04 0.07 0.06
935 179.771437 -0.13 0.06 0.07 0.09
936 179.780531 -0.12 0.06 0.07 0.09
937 179.783440 -0.12 0.06 0.07 0.09
938 179.773682 -0.13 0.06 0.07 0.09
939 179.745765 -0.14 0.05 0.07 0.08
940 179.749797 -0.14 0.05 0.07 0.08
941 179.725979 -0.15 0.05 0.07 0.07
942 179.700364 -0.17 0.04 0.07 0.06
943 179.689907 -0.17 0.04 0.07 0.06
944 179.655987 -0.19 0.03 0.07 0.05
945 179.613499 -0.21 0.02 0.07 0.03
946 179.595009 -0.22 0.02 0.07 0.03
947 179.589423 -0.23 0.02 0.07 0.03
948 179.647597 -0.20 0.03 0.07 0.05
949 179.679099 -0.18 0.04 0.07 0.06
950 179.658914 -0.19 0.03 0.07 0.05
951 179.617388 -0.21 0.02 0.07 0.04
952 179.547320 -0.25 0.01 0.07 0.01
953 179.519910 -0.27 0.00 0.07 0.00
954 179.559785 -0.24 0.01 0.07 0.02
955 179.541907 -0.25 0.01 0.07 0.01
956 179.544046 -0.25 0.01 0.07 0.01
957 179.545103 -0.25 0.01 0.07 0.01
958 179.541086 -0.25 0.01 0.07 0.01
959 179.540450 -0.26 0.01 0.07 0.01
960 179.549800 -0.25 0.01 0.07 0.01
961 179.604346 -0.22 0.02 0.07 0.03
962 179.622868 -0.21 0.02 0.07 0.04
963 179.578425 -0.23 0.01 0.07 0.02
964 179.630533 -0.21 0.03 0.07 0.04
965 179.612205 -0.22 0.02 0.07 0.03
966 179.625138 -0.21 0.02 0.07 0.04
967 179.604134 -0.22 0.02 0.07 0.03
968 179.618373 -0.21 0.02 0.07 0.04
969 179.602013 -0.22 0.02 0.07 0.03
970 179.576838 -0.24 0.01 0.07 0.02
971 179.579706 -0.23 0.01 0.07 0.02
972 179.579324 -0.23 0.01 0.07 0.02
973 179.596854 -0.22 0.02 0.07 0.03
974 179.595174 -0.22 0.02 0.07 0.03
975 179.669135 -0.18 0.03 0.07 0.05
976 179.639804 -0.20 0.03 0.07 0.04
977 179.602110 -0.22 0.02 0.07 0.03
978 179.590394 -0.23 0.02 0.07 0.03
979 179.555575 -0.25 0.01 0.07 0.01
980 179.619088 -0.21 0.02 0.07 0.04
981 179.637441 -0.20 0.03 0.07 0.04
982 179.629617 -0.21 0.03 0.07 0.04
983 179.633080 -0.20 0.03 0.07 0.04
984 179.635308 -0.20 0.03 0.07 0.04
985 179.624984 -0.21 0.02 0.07 0.04
986 179.646254 -0.20 0.03 0.07 0.05
987 179.590972 -0.23 0.02 0.07 0.03
988 179.624541 -0.21 0.02 0.07 0.04
989 179.622266 -0.21 0.02 0.07 0.04
990 179.633958 -0.20 0.03 0.07 0.04
991 179.663354 -0.19 0.03 0.07 0.05
992 179.644970 -0.20 0.03 0.07 0.05
993 179.604641 -0.22 0.02 0.07 0.03
994 179.642618 -0.20 0.03 0.07 0.04
995 179.602825 -0.22 0.02 0.07 0.03
996 179.562808 -0.24 0.01 0.07 0.02
997 179.562809 -0.24 0.01 0.07 0.02
998 179.524619 -0.26 0.00 0.07 0.00
999 179.493159 -0.28 -0.00 0.07 -0.01
1000 179.542440 -0.25 0.01 0.07 0.01
1001 179.557038 -0.25 0.01 0.07 0.02
1002 179.558553 -0.25 0.01 0.07 0.02
1003 179.551524 -0.25 0.01 0.07 0.01
1004 179.579073 -0.23 0.01 0.07 0.02
1005 179.545414 -0.25 0.01 0.07 0.01
1006 179.555181 -0.25 0.01 0.07 0.01
1007 179.576341 -0.24 0.01 0.07 0.02
1008 179.629938 -0.21 0.03 0.07 0.04
1009 179.634787 -0.20 0.03 0.07 0.04
1010 179.622595 -0.21 0.02 0.07 0.04
1011 179.630735 -0.21 0.03 0.07 0.04
1012 179.587104 -0.23 0.02 0.07 0.03
1013 179.652827 -0.19 0.03 0.07 0.05
1014 179.669999 -0.18 0.03 0.07 0.05
1015 179.660175 -0.19 0.03 0.07 0.05
1016 179.655827 -0.19 0.03 0.07 0.05
1017 179.676569 -0.18 0.04 0.07 0.06
1018 179.664210 -0.19 0.03 0.07 0.05
1019 179.635177 -0.20 0.03 0.07 0.04
1020 179.615865 -0.21 0.02 0.07 0.04
1021 179.643227 -0.20 0.03 0.07 0.04
1022 179.579628 -0.23 0.01 0.07 0.02
1023 179.586871 -0.23 0.02 0.07 0.03
1024 179.589570 -0.23 0.02 0.07 0.03
1025 179.609230 -0.22 0.02 0.07 0.03
1026 179.619338 -0.21 0.02 0.07 0.04
1027 179.572449 -0.24 0.01 0.07 0.02
1028 179.538484 -0.26 0.01 0.07 0.01
1029 179.535823 -0.26 0.00 0.07 0.01
1030 179.528579 -0.26 0.00 0.07 0.01
1031 179.545630 -0.25 0.01 0.07 0.01
1032 179.594827 -0.23 0.02 0.07 0.03
1033 179.605565 -0.22 0.02 0.07 0.03
1034 179.619166 -0.21 0.02 0.07 0.04
1035 179.659600 -0.19 0.03 0.07 0.05
1036 179.685253 -0.17 0.04 0.07 0.06
1037 179.647971 -0.20 0.03 0.07 0.05
1038 179.649646 -0.19 0.03 0.07 0.05
1039 179.544058 -0.25 0.01 0.07 0.01
1040 179.587307 -0.23 0.02 0.07 0.03
1041 179.489075 -0.28 -0.01 0.07 -0.01
1042 179.541551 -0.25 0.01 0.07 0.01
1043 179.498675 -0.28 -0.00 0.07 -0.00
1044 179.505814 -0.27 -0.00 0.07 -0.00
1045 179.496151 -0.28 -0.00 0.07 -0.01
1046 179.521476 -0.27 0.00 0.07 0.00
1047 179.562944 -0.24 0.01 0.07 0.02
1048 179.562329 -0.24 0.01 0.07 0.02
1049 179.540731 -0.26 0.01 0.07 0.01
1050 179.480481 -0.29 -0.01 0.07 -0.01
1051 179.518090 -0.27 0.00 0.07 0.00
1052 179.480140 -0.29 -0.01 0.07 -0.01
1053 179.427353 -0.32 -0.02 0.07 -0.03
1054 179.527599 -0.26 0.00 0.07 0.01
1055 179.566987 -0.24 0.01 0.07 0.02
1056 179.579306 -0.23 0.02 0.07 0.02
1057 179.603998 -0.22 0.02 0.07 0.03
1058 179.666549 -0.19 0.04 0.07 0.05
1059 179.674858 -0.18 0.04 0.07 0.06
1060 179.688218 -0.17 0.04 0.07 0.06
1061 179.699333 -0.17 0.05 0.07 0.06
1062 179.701235 -0.17 0.05 0.07 0.06
1063 179.719762 -0.16 0.05 0.07 0.07
1064 179.726775 -0.15 0.05 0.07 0.07
1065 179.666945 -0.19 0.04 0.07 0.05
1066 179.674740 -0.18 0.04 0.07 0.06
1067 179.658364 -0.19 0.04 0.07 0.05
1068 179.718114 -0.16 0.05 0.07 0.07
1069 179.705024 -0.16 0.05 0.07 0.07
1070 179.736819 -0.15 0.05 0.07 0.08
1071 179.705388 -0.16 0.05 0.07 0.07
1072 179.701913 -0.17 0.05 0.07 0.06
1073 179.698882 -0.17 0.05 0.07 0.06
1074 179.762999 -0.13 0.06 0.07 0.09
1075 179.697529 -0.17 0.05 0.07 0.06
1076 179.748132 -0.14 0.06 0.07 0.08
1077 179.730300 -0.15 0.05 0.07 0.07
1078 179.715897 -0.16 0.05 0.07 0.07
1079 179.668826 -0.18 0.04 0.07 0.05
1080 179.643994 -0.20 0.03 0.07 0.04
1081 179.673447 -0.18 0.04 0.07 0.05
1082 179.653850 -0.19 0.03 0.07 0.05
1083 179.689618 -0.17 0.04 0.07 0.06
1084 179.700714 -0.17 0.05 0.07 0.06
1085 179.692671 -0.17 0.04 0.07 0.06
1086 179.760098 -0.13 0.06 0.07 0.08
1087 179.797640 -0.11 0.07 0.07 0.10
1088 179.785461 -0.12 0.06 0.07 0.09
1089 179.804469 -0.11 0.07 0.07 0.10
1090 179.777604 -0.12 0.06 0.07 0.09
1091 179.768174 -0.13 0.06 0.07 0.09
1092 179.833779 -0.09 0.07 0.08 0.11
1093 179.798263 -0.11 0.07 0.07 0.10
1094 179.824242 -0.10 0.07 0.08 0.11
1095 179.861108 -0.08 0.08 0.08 0.12
